MLS,Property,Status,Type,City,Sold Price,Sold Date,List Price,List Date,Bed,Bath,Kitchen,Tax,year,Floor,Lot,Levels,Parking,Photos,Address,GPS,URL,Agency,Description,Feature,Influence,Amenities
R2721564,43610 CHILLIWACK MOUNTAIN ROAD,Active,Townhouse,Chilliwack,not sold,not sold,"$699,900",-,3,3,1,,2022,"1,850",,-,Garage; Double,23,4 - 43610 Chilliwack Mountain Road,,https://www.bccondosandhomes.com/listing/r2721564-4-43610-chilliwack-mountain-road,RE/MAX Nyda Realty Inc.,"Welcome to Eagles Perch! Chilliwack's newest townhome community located on Chilliwack mountain amongst natures playground. Inspired by its natural surroundings, these 3 bedroom, 3 bathroom homes have all the modern amenities with room for everyone. Each home will have 2 car garages and 2 outdoor parking spaces, plenty of balcony room, designer kitchens and quality finishes. Some homes will be ready to move in early September!",ClthWsh/Dryr/Frdg/Stve/DW Garage Door Opener Microwave,-,-
R2721529,43610 CHILLIWACK MOUNTAIN ROAD,Active,Townhouse,Chilliwack,not sold,not sold,"$684,900",-,3,3,1,,2022,"1,850",,-,Garage; Double,29,3 - 43610 Chilliwack Mountain Road,,https://www.bccondosandhomes.com/listing/r2721529-3-43610-chilliwack-mountain-road,RE/MAX Nyda Realty Inc.,"Welcome to Eagles Perch! Chilliwack's newest townhome community located on Chilliwack mountain amongst natures playground. Inspired by its natural surroundings, these 3 bedroom, 3 bathroom homes have all the modern amenities with room for everyone. Each home will have 2 car garages and 2 outdoor parking spaces, plenty of balcony room, designer kitchens and quality finishes. Some homes will be ready to move in early September!",ClthWsh/Dryr/Frdg/Stve/DW Garage Door Opener Microwave,-,-
R2722982,1201 - 181 1ST AVENUE,Active,Apartment,Vancouver,not sold,not sold,"$3,258,000",-,2,3,1,"$6,810 in 2022",2010,"1,588",,-,"Garage; Underground,Visitor Parking",40,1201 - 181 1ST Avenue,,https://www.bccondosandhomes.com/listing/r2722982-1201-181-w-1st-avenue,Oakwyn Realty Downtown Ltd.,"Luxurious SUB-PENTHOUSE with MASSIVE 1,595 SF PRIVATE ROOFTOP TERRACE located in the desirable Olympic Village. This 2 bed, 3 bath boasts almost 1,600 SF of indoor living with floor to ceiling windows, motorized roller shades, engineered hardwood floors, capillary heating/cooling system, full size laundry room, powder room and custom built-in closets. Kitchen features an integrated Miele appliance package, including a built-in espresso machine, wine fridge & double sized Sub-Zero. The bedrooms are separated from each other both with spa-like sumptuous en-suite baths. THE BROOK is a solid concrete, Leed Gold certified building with a full time concierge plus the exclusive Gold Medal Club. Includes 3 parking stalls with EV charging plus a large storage locker. Pet and Rental Friendly!",Clothes Washer/Dryer Dishwasher Disposal - Waste Drapes/Window Coverings Microwave Oven - Built In Range Top Refrigerator Wine Cooler,Central Location Marina Nearby Recreation Nearby Shopping Nearby, Air Cond./Central Bike Room Club House Exercise Centre In Suite Laundry Pool; Indoor Sauna/Steam Room Storage Swirlpool/Hot Tub Concierge
R2721502,43610 CHILLIWACK MOUNTAIN ROAD,Active,Townhouse,Chilliwack,not sold,not sold,"$684,900",-,3,3,1,,2022,"1,850",,-,Garage; Double,22,2 - 43610 Chilliwack Mountain Road,,https://www.bccondosandhomes.com/listing/r2721502-2-43610-chilliwack-mountain-road,RE/MAX Nyda Realty Inc.,"Welcome to Eagles Perch! Chilliwack's newest townhome community located on Chilliwack mountain amongst natures playground. Inspired by its natural surroundings, these 3 bedroom, 3 bathroom homes have all the modern amenities with room for everyone. Each home will have 2 car garages and 2 outdoor parking spaces, plenty of balcony room, designer kitchens and quality finishes. Some homes will be ready to move in early September!",ClthWsh/Dryr/Frdg/Stve/DW Garage Door Opener Microwave,-,-
R2723009,4132 YALE STREET,Active,House,Burnaby,not sold,not sold,"$1,899,800",-,4,4,2,"$5,208 in 2022",1986,"2,603",4026 SqFt.,-,"Open,RV Parking Avail.",40,"4132 Yale St, Burnaby, BC V5C 1R3, Canada","49.28984, -123.01279",https://www.bccondosandhomes.com/listing/r2723009-4132-yale-street,Royal LePage Sterling Realty,"Looking for a turn key, fully renovated family home in Burnaby's best neighbourhood with bonus in law/nanny suite? Your search is over! Main floor features an open concept, vinyl plank flooring, SS appliances, quartz counters (throughout), white shaker cabinets, bfast bar overlooking view, LED pot lights, 2pc bath & a gas F/P in the family room that leads to private rear yard. Up are 3 large bedrooms with the master boasting a WI closet, 3 pcs bath & a gorgeous 24 x 6 deck to take advantage of the inlet and MNT view. 2nd/3rd rooms also have a lovely deck. Down has a flex room that could be used as a main floor office, or it can be added to the suite, making for a great 1 & den self-contained unit. Potential to add a detached garage & possibly a lane way home off the lane in the future.",-,Central Location Lane Access Private Yard, In Suite Laundry
R2724042,2398 19TH AVENUE,Active,House,Vancouver,not sold,not sold,"$4,288,000",-,7,5,1,"$12,944 in 2022",1990,"3,660",6100 SqFt.,-,"Garage; Triple,RV Parking Avail.",0,"2398 W 19th Ave, Vancouver, BC V6L 1C6, Canada","49.25514, -123.16013",https://www.bccondosandhomes.com/listing/r2724042-2398-w-19th-avenue,Royal Pacific Realty Corp.,North south corner home in the heart of Arbutus. 17' high ceiling living room. bright natural skylights. exceptional floor plan. radiant heating. At least 24 hr notice for all private showings.,-,-,-
R2721004,3621 RAE AVENUE,Active,Townhouse,Vancouver,not sold,not sold,"$845,000",-,2,2,-,,2022,822,,-,Garage Underbuilding,18,4 - 3621 Rae Avenue,,https://www.bccondosandhomes.com/listing/r2721004-4-3621-rae-avenue,Century 21 In Town Realty,"Rae Garden is a brand new 26 unit townhouse development which features secure underground parking, pre-wired alarm system, in suite laundry, HRV, EV charging, elevator, KitchenAid appliances & more. Conveniently located in the Joyce-Collingwood sky train area. Walking distance to transit, schools, parks, shopping, Metropolis at Metrotown, elementary & secondary schools. 2-5-10 warranty. Estimated Completion September 2022.",-,-, Elevator In Suite Laundry
R2723950,9140 HAZEL STREET,Active,Townhouse,Chilliwack,not sold,not sold,"$579,900",-,3,3,1,"$1,933 in 2022",2007,"1,396",,-,"Garage; Single,Open,Visitor Parking",2,"9140 Hazel St #20, Chilliwack, BC V2P 5N4, Canada","49.17156, -121.93998",https://www.bccondosandhomes.com/listing/r2723950-20-9140-hazel-street,RE/MAX Nyda Realty Inc.,"Welcome to Eversfield Lane nestled in the heart of Chilliwack! Bright and SPARKLING CLEAN 3 Bed, 3 bath townhome perfect for you and your family. Featuring a large kitchen and pantry, gleaming laminate floors, and over-sized windows with fantastic mountain views! Relax on your spacious sundeck just off the dining area. Upstairs you will find 3 bedrooms, main bath, ensuite, and the laundry facilities (front load washer and dryer). Below enjoy a good sized rec room/media or office space leading out to a private patio and fenced backyard. Very well run strata. Conveniently located to parks, schools, bus stop and shopping. Call to view today, your family will love it here!",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Pantry,Central Location Recreation Nearby Shopping Nearby, In Suite Laundry
R2724016,8298 MILLER CRESCENT,Active,House,Mission,not sold,not sold,"$1,150,000",-,4,3,1,"$3,856 in 2022",1988,"2,581",10019 SqFt.,-,Garage; Double,40,"8298 Miller Crescent, Mission, BC V2V 6H8, Canada","49.15275, -122.32353",https://www.bccondosandhomes.com/listing/r2724016-8298-miller-crescent,RE/MAX Little Oak Realty (Abbotsford),"Immaculately maintained home that you must come and take a tour of! Spacious, beautiful 2500+ square foot home located on a 10,000+ square foot lot. Featuring 3 beds up, a main living room and sunken family room that backs an impressive backyard oasis, as well as an additional office or bedroom on the main floor, finished basement and tons of storage. Enjoy the covered veranda and more space for parking that you can even count AND RV parking as well as a 2 car garage. Conveniently located off of Cedar Street in a double cul-de-sac and backing Cherry Hill Elementary, this home is perfect for those seeking tranquility while being close to everything you need. Roof & gutters are only two years old. Pride of ownership throughout - it's a long list!",ClthWsh/Dryr/Frdg/Stve/DW,Cul-de-Sac Private Setting Private Yard,-
R2723879,409 - 9232 UNIVERSITY CRESCENT,Active,Apartment,Burnaby,not sold,not sold,"$399,000",-,1,1,1,"$1,144 in 2022",2006,639,,-,Garage; Underground,40,"9232 University Crescent #409, Burnaby, BC V5A 0A3, Canada","49.27979, -122.90499",https://www.bccondosandhomes.com/listing/r2723879-409-9232-university-crescent,RE/MAX Crest Realty,"Open Saturday and Sunday 2-4pm. Live on Top of a Mountain without leaving the city. Welcome to Novo Ii at UniverCity-SFU, Greater Vancouver’s premier lifestyle neighborhood which is peaceful & quiet. This 1 bed, 1 bath, 639 sq ft., 7'9. Concrete home has an extremely functional floor plan. Rentals & Pets allowed. Features include: an abundance of natural light, lots of cupboard space in the kitchen, centre island with prep surface, granite counters, SS appliances, Laminate/carpet flooring. Newer front load washer & dryer. Large covered balcony 9'2 x 10'9. 1st time buyers, INVESTORS! Walking distance to SFU University, Nesters Market, Restaurants, Cafes, Surrounded by Lush forested Walking, Hiking Trails, Transit, Medical Clinic. 2 PARKING STALLS & 1 STORAGE LOCKER. Best values in the area!",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Microwave,Central Location Recreation Nearby Shopping Nearby, Elevator Exercise Centre
R2721464,3625 RAE AVENUE,Active,Townhouse,Vancouver,not sold,not sold,"$820,000",-,2,2,-,,2022,822,,-,Garage Underbuilding,18,6 - 3625 Rae Avenue,,https://www.bccondosandhomes.com/listing/r2721464-6-3625-rae-avenue,Century 21 In Town Realty,"Rae Garden is a brand new 26 unit townhouse development which features secure underground parking, pre-wired alarm system, in suite laundry, HRV, EV charging, elevator, KitchenAid appliances & more. Conveniently located in the Joyce-Collingwood sky train area. Walking distance to transit, schools, parks, shopping, Metropolis at Metrotown, elementary & secondary schools. 2-5-10 warranty. Estimated Completion September 2022.",-,-, Elevator In Suite Laundry
R2723991,555 7TH AVENUE,Active,Duplex,Vancouver,not sold,not sold,"$2,198,000",-,3,4,1,,2022,"2,072",,-,Garage; Single,33,"555 E 7th Ave, Vancouver, BC V5T 1N8, Canada","49.2646, -123.09166",https://www.bccondosandhomes.com/listing/r2723991-555-e-7th-avenue,RE/MAX Select Properties,"Spectacular move-in-ready back 1/2 duplex w/ spacious North facing patio & yard, perfect for entertaining & relaxing in the heart of highly sought-after Mount Pleasant. This home spreads over 2000sf feat. 3 bed, 3.5 bath, large flex space + den. A bright + open chef's kitchen w/ high end integrated Fisher & Paykel appliances, modern finishings, custom built-ins w/ tons of storage. Sliding doors lead seamlessly from main living space into the outdoor yard. The luxurious master bed has a private balcony overlooking amazing city & mountain views. Located in the lively Mount Pleasant neighbourhood, just a short walk to Main St, Fraser, and Broadway for all the best shopping, restaurants and coffee shops the city has to offer. Easy access to Downtown & steps to transit and excellent schools!",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Heat Recov. Vent. Security System,Central Location Lane Access Recreation Nearby Shopping Nearby, Air Cond./Central Garden In Suite Laundry Storage
R2720336,5780 ANCHOR ROAD,Active,House,Sechelt,not sold,not sold,"$699,000",-,4,2,1,"$3,890 in 2021",1985,"1,530",8343 SqFt.,-,"DetachedGrge/Carport,Other,RV Parking Avail.",40,"5780 Anchor Rd, Sechelt, BC V0N 3A6, Canada","49.48127, -123.76243",https://www.bccondosandhomes.com/listing/r2720336-5780-anchor-road,RE/MAX City Realty,"Well kept 4 bedroom home with large detached shop and constant upgrades over the years. Great investment home and also the shop, retirement or first time home buyers or holiday home as it is by the beach. New kitchen, roof, opened up living area, new garage door, washer/dryer, gas stove, hot water tank, floors, bathrooms and more. Gas furnace and fireplace plus sun tunnels. Lots of storage & even a cold room. Large detached shop with concrete slab. Wheelchair friendly throughout home. Nice size rooms and many covered sitting areas outside. Zoning allows for home occupation and secondary suites.",-,Golf Course Nearby Marina Nearby Recreation Nearby Shopping Nearby,-
R2723882,1640 162 STREET,Active,House,Surrey,not sold,not sold,"$449,000",-,2,2,1,"$1,945 in 2022",1981,"1,248",3465 SqFt.,-,Carport; Single,33,"1640 162 St #49, Surrey, BC V4A 6Y9, Canada","49.03185, -122.77372",https://www.bccondosandhomes.com/listing/r2723882-49-1640-162-street,Dexter Realty,"Manufactured home in popular Cherry Brook Park and you own the land! Two bedroom, two bathroom with lots of space, vaulted ceilings, dining, living and family rooms. Double walk in shower in main bath and lovely South facing patio off of master bedroom. Bonus of enclosed sunroom. Pets allowed with restrictions, wheelchair accessible, low maintenance garden with planters. Club house with activities. Lovely secure neighbourhood, independence of owning your own house, financial freedom at 55+. It has it all. Close proximity to Peach Arch Hospital, US Border Crossing and fabulous White Rock Beach.",ClthWsh/Dryr/Frdg/Stve/DW,Adult Oriented Cul-de-Sac Golf Course Nearby Marina Nearby Shopping Nearby, Club House
R2723191,213 - 6735 STATION HILL COURT,Active,Apartment,Burnaby,not sold,not sold,"$748,000",-,2,2,1,"$1,973 in 2022",1991,"1,329",,-,"Garage Underbuilding,Garage; Underground,Visitor Parking",40,213 - 6735 Station Hill Court,,https://www.bccondosandhomes.com/listing/r2723191-213-6735-station-hill-court,Blue West Realty,"WOW, now this is spacious: 2 bed 2 full bath unit over 1300 sqft w extra 138 sqft of outdoor space! Quiet, NATURAL LIGHT treed exposure, PRIVATE w no one looking in! Unit offers main level access (no stairs) but has elevated balcony w no street access. Bring house sized furniture: functional plan w no wasted space offers large living & dining rms, wrap around kitchen, spacious bdrms & insuite laundry/storage rm. HUGE master fits a king bed (+easily an office setup for work from home) & has a 4 pce ensuite. 2nd bdrm is generous size! 2 SIDE BY SIDE PRKG STALLS, 1 locker & bike rm. Proactive strata healthy CRF, pet friendly & bldg painted 2018, roof & decks 2012. Steps to Edmonds skytrain, Taylor Park, schools (reputable Taylor Park Elem; Byrne Creek Sec), trails, recreation/shopping & more.",ClthWsh/Dryr/Frdg/Stve/DW Garage Door Opener,Central Location Cul-de-Sac Golf Course Nearby Greenbelt Recreation Nearby Shopping Nearby, Elevator In Suite Laundry Storage
